-0.449867, 0.000000	 -0.361145, 0.000000	 2.153006, -0.077946
-0.448821, -0.077946	 -0.362244, -0.077946	 2.075069, -0.066797
-0.440071, -0.066797	 -0.369524, -0.066797	 2.008770, 0.016500
-0.439011, 0.000000	 -0.370658, 0.000000	 2.025282, 0.030394
-0.438076, 0.030394	 -0.371882, 0.030394	 2.055688, 0.045450
-0.437190, 0.045450	 -0.373153, 0.045450	 2.101151, 0.060497
-0.436443, 0.060497	 -0.374602, 0.060497	 2.141660, -0.024484
-0.435733, -0.024484	 -0.376049, -0.024484	 2.117188, -0.008236
-0.434888, -0.008236	 -0.377363, -0.008236	 2.108966, 0.008034
-0.428686, 0.008034	 -0.387508, 0.008034	 2.117734, 0.131182
-0.428376, 0.131182	 -0.389523, 0.131182	 2.228934, 0.052690
-0.428268, 0.052690	 -0.391734, 0.052690	 2.261642, -0.025867
-0.428033, -0.025867	 -0.393815, -0.025867	 2.215792, -0.104438
-0.427828, -0.104438	 -0.395906, -0.104438	 2.111373, -0.081067
-0.427493, -0.081067	 -0.397876, -0.081067	 2.030325, -0.057624
-0.425326, -0.057624	 -0.412566, -0.057624	 1.973730, 0.113912
-0.425166, 0.113912	 -0.414769, 0.113912	 2.087667, 0.143583
-0.425286, 0.143583	 -0.417166, 0.143583	 2.211272, 0.072167
-0.425314, 0.072167	 -0.419525, 0.072167	 2.263462, 0.000733
-0.425225, 0.000733	 -0.421813, 0.000733	 2.244221, -0.068402
-0.425020, -0.068402	 -0.423990, -0.068402	 2.155844, -0.137462
-0.422685, -0.137462	 -0.439089, -0.137462	 2.019740, 0.088955
-0.421568, 0.088955	 -0.440788, 0.088955	 2.108726, 0.125886
-0.420843, 0.125886	 -0.442821, 0.125886	 2.214642, 0.062042
-0.419909, 0.062042	 -0.444853, 0.062042	 2.256715, -0.000002
-0.418875, -0.000002	 -0.446774, -0.000002	 2.236744, -0.062208
-0.417739, -0.062208	 -0.448594, -0.062208	 2.154567, -0.124391
-0.406755, -0.124391	 -0.461273, -0.124391	 2.011845, 0.053980
-0.405050, 0.053980	 -0.462872, 0.053980	 2.045859, -0.004736
-0.403642, -0.004736	 -0.464758, -0.004736	 2.021157, -0.063577
-0.402198, -0.063577	 -0.466539, -0.063577	 1.957615, -0.020827
-0.400663, -0.020827	 -0.468219, -0.020827	 1.936823, 0.021793
-0.399198, 0.021793	 -0.469967, 0.021793	 1.958650, 0.064386
-0.389660, 0.064386	 -0.483343, 0.064386	 2.004970, 0.286850
-0.388642, 0.286850	 -0.485057, 0.286850	 2.271859, 0.233736
-0.388010, 0.233736	 -0.487096, 0.233736	 2.485632, 0.179584
-0.387451, 0.179584	 -0.488895, 0.179584	 2.645255, 0.126223
-0.386803, 0.126223	 -0.490607, 0.126223	 2.751517, 0.072891
-0.386069, 0.072891	 -0.492232, 0.072891	 2.804446, 0.019559
-0.380869, 0.019559	 -0.503492, 0.019559	 2.806093, 0.267830
-0.380167, 0.267830	 -0.504597, 0.267830	 3.033963, 0.116735
-0.379890, 0.116735	 -0.506023, 0.116735	 3.110735, -0.037134
-0.379288, -0.037134	 -0.506649, -0.037134	 3.033636, -0.191499
-0.378463, -0.191499	 -0.507031, -0.191499	 2.822171, -0.246601
-0.377402, -0.246601	 -0.507178, -0.246601	 2.555604, -0.301702
-0.376153, -0.301702	 -0.507160, -0.301702	 2.233936, -0.356863
-0.365710, -0.356863	 -0.506365, -0.356863	 1.879163, -0.005812
-0.363780, -0.005812	 -0.505824, -0.005812	 1.873384, 0.037847
-0.362408, 0.037847	 -0.505818, 0.037847	 1.911264, 0.080760
-0.360841, 0.080760	 -0.505787, 0.080760	 1.992056, 0.122986
-0.359296, 0.122986	 -0.505821, 0.122986	 2.095075, 0.066427
-0.357814, 0.066427	 -0.505920, 0.066427	 2.141536, 0.009868
-0.356160, 0.009868	 -0.506032, 0.009868	 2.131437, -0.047450
-0.342679, -0.047450	 -0.506226, -0.047450	 2.065954, 0.183010
-0.340435, 0.183010	 -0.506085, 0.183010	 2.228997, 0.124343
-0.338502, 0.124343	 -0.506173, 0.124343	 2.333367, 0.061620
-0.336383, 0.061620	 -0.506175, 0.061620	 2.375017, 0.000740
-0.334172, 0.000740	 -0.506080, 0.000740	 2.355788, -0.060240
-0.331739, -0.060240	 -0.505960, -0.060240	 2.275577, -0.122189
-0.329158, -0.122189	 -0.505740, -0.122189	 2.133419, -0.183351
-0.308901, -0.183351	 -0.503341, -0.183351	 1.951821, 0.110423
-0.305864, 0.110423	 -0.502973, 0.110423	 2.042273, 0.045560
-0.303385, 0.045560	 -0.503074, 0.045560	 2.067859, -0.020462
-0.300816, -0.020462	 -0.503075, -0.020462	 2.027423, -0.086637
-0.298152, -0.086637	 -0.502912, -0.086637	 1.940811, -0.054323
-0.295331, -0.054323	 -0.502642, -0.054323	 1.886514, -0.021382
-0.292555, -0.021382	 -0.502422, -0.021382	 1.865158, 0.011642
-0.272957, 0.011642	 -0.501417, 0.011642	 1.878288, 0.261005
-0.270859, 0.261005	 -0.501261, 0.261005	 2.119318, 0.191379
-0.269201, 0.191379	 -0.501500, 0.191379	 2.290720, 0.121073
-0.267714, 0.121073	 -0.501554, 0.121073	 2.391817, 0.050900
-0.266115, 0.050900	 -0.501497, 0.050900	 2.422740, -0.020233
-0.264411, -0.020233	 -0.501330, -0.020233	 2.382530, -0.091457
-0.262593, -0.091457	 -0.501050, -0.091457	 2.271096, -0.162644
-0.250261, -0.162644	 -0.497422, -0.162644	 2.089711, -0.051544
-0.249216, -0.051544	 -0.496726, -0.051544	 2.018189, -0.124720
-0.248711, -0.124720	 -0.496162, -0.124720	 1.893490, -0.098380
-0.248091, -0.098380	 -0.495482, -0.098380	 1.795130, -0.072868
-0.247512, -0.072868	 -0.494845, -0.072868	 1.722282, -0.047373
-0.246974, -0.047373	 -0.494247, -0.047373	 1.674929, -0.021893
-0.246777, -0.021893	 -0.493666, -0.021893	 1.653056, 0.003021
-0.245594, 0.003021	 -0.489578, 0.003021	 1.657200, 0.191367
-0.246101, 0.191367	 -0.488878, 0.191367	 1.848587, 0.215283
-0.247195, 0.215283	 -0.488445, 0.215283	 2.043888, 0.138180
-0.248332, 0.138180	 -0.488047, 0.138180	 2.162086, 0.061177
-0.249346, 0.061177	 -0.487527, 0.061177	 2.203282, -0.015825
-0.250489, -0.015825	 -0.486822, -0.015825	 2.167475, -0.093479
-0.251526, -0.093479	 -0.485980, -0.093479	 2.054014, -0.170740
-0.258278, -0.170740	 -0.478820, -0.170740	 1.884282, -0.002429
-0.259564, -0.002429	 -0.477667, -0.002429	 1.881871, 0.019197
-0.261092, 0.019197	 -0.476811, 0.019197	 1.901084, 0.040325
-0.262655, 0.040325	 -0.475990, 0.040325	 1.941426, 0.061453
-0.264355, 0.061453	 -0.475271, 0.061453	 1.982896, -0.017885
-0.266087, -0.017885	 -0.474587, -0.017885	 1.965027, 0.002764
-0.277987, 0.002764	 -0.468562, 0.002764	 1.968708, 0.155887
-0.279595, 0.155887	 -0.468100, 0.155887	 2.104611, 0.075537
-0.281351, 0.075537	 -0.467903, 0.075537	 2.160162, -0.005911
-0.283014, -0.005911	 -0.467574, -0.005911	 2.134267, -0.087001
-0.284432, -0.087001	 -0.467177, -0.087001	 2.047281, -0.068682
-0.285720, -0.068682	 -0.466651, -0.068682	 1.978613, -0.050375
-0.287034, -0.050375	 -0.466155, -0.050375	 1.928253, -0.032103
-0.296395, -0.032103	 -0.463562, -0.032103	 1.896951, 0.102060
-0.297405, 0.102060	 -0.463424, 0.102060	 1.999025, 0.119172
-0.298564, 0.119172	 -0.463500, 0.119172	 2.098209, 0.035342
-0.299645, 0.035342	 -0.463655, 0.035342	 2.113563, -0.048984
-0.300594, -0.048984	 -0.463682, -0.048984	 2.064591, -0.033361
-0.301415, -0.033361	 -0.463581, -0.033361	 2.031242, -0.017717
-0.302150, -0.017717	 -0.463734, -0.017717	 2.013536, -0.002896
-0.308075, -0.002896	 -0.465117, -0.002896	 2.011330, 0.112846
-0.308720, 0.112846	 -0.465626, 0.112846	 2.104188, 0.028112
-0.309668, 0.028112	 -0.466402, 0.028112	 2.112312, -0.057451
-0.310464, -0.057451	 -0.467030, -0.057451	 2.054872, -0.043326
-0.311130, -0.043326	 -0.467527, -0.043326	 2.011557, -0.029193
-0.311811, -0.029193	 -0.468082, -0.029193	 1.982375, -0.015068
-0.312515, -0.015068	 -0.468662, -0.015068	 1.967317, -0.001320
-0.318129, -0.001320	 -0.473310, -0.001320	 1.966631, 0.105023
-0.318924, 0.105023	 -0.474130, 0.105023	 2.071665, 0.118334
-0.319871, 0.118334	 -0.475102, 0.118334	 2.170010, 0.031412
-0.320836, 0.031412	 -0.476090, 0.031412	 2.181432, -0.055560
-0.321667, -0.055560	 -0.476946, -0.055560	 2.105883, -0.142499
-0.322439, -0.142499	 -0.477676, -0.142499	 1.963395, -0.129560
-0.323099, -0.129560	 -0.478292, -0.129560	 1.833845, -0.116126
-0.328115, -0.116126	 -0.482989, -0.116126	 1.718312, -0.017160
-0.333292, -0.017160	 -0.487848, -0.017160	 1.701746, 0.081807
-0.339656, 0.081807	 -0.493892, 0.081807	 1.784145, 0.180773
-0.347206, 0.180773	 -0.501123, 0.180773	 1.965511, 0.279739
-0.355942, 0.279739	 -0.509539, 0.279739	 2.225843, 0.278706
-0.365864, 0.278706	 -0.519142, 0.278706	 2.485142, 0.277672
-0.375774, 0.277672	 -0.528733, 0.277672	 2.743407, 0.276638
-0.385671, 0.276638	 -0.538311, 0.276638	 3.000639, 0.275605
-0.395556, 0.275605	 -0.547877, 0.275605	 3.236837, 0.174571
-0.405429, 0.174571	 -0.557431, 0.174571	 3.372001, 0.073537
-0.414091, 0.073537	 -0.565773, 0.073537	 3.406132, -0.027496
-0.421541, -0.027496	 -0.572904, -0.027496	 3.339229, -0.128530
-0.427781, -0.128530	 -0.578825, -0.128530	 3.171292, -0.229563
-0.432810, -0.229563	 -0.583534, -0.229563	 2.922322, -0.230597
-0.436628, -0.230597	 -0.587033, -0.230597	 2.672318, -0.231631
-0.440433, -0.231631	 -0.590519, -0.231631	 2.421281, -0.232664
-0.444226, -0.232664	 -0.593993, -0.232664	 2.169209, -0.233698
-0.448006, -0.233698	 -0.597454, -0.233698	 1.936105, -0.134732
-0.451775, -0.134732	 -0.600903, -0.134732	 1.801966, -0.035765
-0.456729, -0.035765	 -0.605538, -0.035765	 1.766794, 0.063201
-0.462870, 0.063201	 -0.611360, 0.063201	 1.830588, 0.162167
-0.470196, 0.162167	 -0.618367, 0.162167	 1.993348, 0.261134
-0.478709, 0.261134	 -0.626561, 0.261134	 2.235075, 0.260100
-0.488409, 0.260100	 -0.635941, 0.260100	 2.475769, 0.259067
-0.498095, 0.259067	 -0.645309, 0.259067	 2.715429, 0.258033
-0.507770, 0.258033	 -0.654664, 0.258033	 2.954055, 0.256999
-0.517432, 0.256999	 -0.664007, 0.256999	 3.171647, 0.155966
-0.527082, 0.155966	 -0.673337, 0.155966	 3.288206, 0.054932
-0.535520, 0.054932	 -0.681457, 0.054932	 3.303731, -0.046102
-0.542748, -0.046102	 -0.688365, -0.046102	 3.218223, -0.147135
-0.548765, -0.147135	 -0.694063, -0.147135	 3.051681, -0.148169
-0.553570, -0.148169	 -0.698549, -0.148169	 2.884105, -0.149203
-0.558364, -0.149203	 -0.703023, -0.149203	 2.715496, -0.150236
-0.563145, -0.150236	 -0.707485, -0.150236	 2.545853, -0.151270
-0.567913, -0.151270	 -0.711934, -0.151270	 2.375176, -0.152303
-0.572669, -0.152303	 -0.716371, -0.152303	 2.203466, -0.153337
-0.577413, -0.153337	 -0.720796, -0.153337	 2.050722, -0.054371
-0.582144, -0.054371	 -0.725208, -0.054371	 1.996945, 0.044596
-0.588062, 0.044596	 -0.730806, 0.044596	 2.042134, 0.143562
-0.595166, 0.143562	 -0.737591, 0.143562	 2.166289, 0.142528
-0.603456, 0.142528	 -0.745562, 0.142528	 2.289411, 0.141495
-0.611733, 0.141495	 -0.753520, 0.141495	 2.411499, 0.140461
-0.619999, 0.140461	 -0.761466, 0.140461	 2.532553, 0.139428
-0.628252, 0.139428	 -0.769400, 0.139428	 2.652574, 0.138394
-0.636492, 0.138394	 -0.777321, 0.138394	 2.771561, 0.137360
-0.644720, 0.137360	 -0.785230, 0.137360	 2.889514, 0.136327
-0.652936, 0.136327	 -0.793127, 0.136327	 3.006434, 0.135293
-0.661139, 0.135293	 -0.801011, 0.135293	 3.102320, 0.034259
-0.669330, 0.034259	 -0.808882, 0.034259	 3.097173, -0.066774
-0.676310, -0.066774	 -0.815543, -0.066774	 3.010992, -0.067808
-0.682079, -0.067808	 -0.820993, -0.067808	 2.923777, -0.068842
-0.687835, -0.068842	 -0.826430, -0.068842	 2.835529, -0.069875
-0.693579, -0.069875	 -0.831855, -0.069875	 2.746247, -0.070909
-0.699311, -0.070909	 -0.837267, -0.070909	 2.655931, -0.071942
-0.705030, -0.071942	 -0.842668, -0.071942	 2.564582, -0.072976
-0.710737, -0.072976	 -0.848055, -0.072976	 2.472199, -0.074010
-0.716432, -0.074010	 -0.853431, -0.074010	 2.378782, -0.075043
-0.722114, -0.075043	 -0.858794, -0.075043	 2.284332, -0.076077
-0.727784, -0.076077	 -0.864144, -0.076077	 2.188848, -0.077111
-0.733441, -0.077111	 -0.869483, -0.077111	 2.092331, -0.078144
-0.739086, -0.078144	 -0.874808, -0.078144	 2.014780, 0.020822
-0.744719, 0.020822	 -0.880122, 0.020822	 2.036195, 0.119788
-0.751538, 0.119788	 -0.886621, 0.119788	 2.136577, 0.118755
-0.759543, 0.118755	 -0.894307, 0.118755	 2.235925, 0.117721
-0.767536, 0.117721	 -0.901981, 0.117721	 2.334239, 0.116688
-0.775516, 0.116688	 -0.909642, 0.116688	 2.431520, 0.115654
-0.783484, 0.115654	 -0.917291, 0.115654	 2.527767, 0.114620
-0.791439, 0.114620	 -0.924927, 0.114620	 2.622980, 0.113587
-0.799382, 0.113587	 -0.932551, 0.113587	 2.717160, 0.112553
-0.807313, 0.112553	 -0.940162, 0.112553	 2.810307, 0.111519
-0.815231, 0.111519	 -0.947761, 0.111519	 2.902419, 0.110486
-0.823137, 0.110486	 -0.955348, 0.110486	 2.993498, 0.109452
-0.831031, 0.109452	 -0.962922, 0.109452	 3.063543, 0.008418
-0.838912, 0.008418	 -0.970484, 0.008418	 3.052555, 0.007385
-0.845582, 0.007385	 -0.976835, 0.007385	 3.040533, 0.006351
-0.852240, 0.006351	 -0.983174, 0.006351	 3.027478, 0.005318
-0.858885, 0.005318	 -0.989500, 0.005318	 3.013388, 0.004284
-0.865518, 0.004284	 -0.995814, 0.004284	 2.998266, 0.003250
-0.872139, 0.003250	 -1.002115, 0.003250	 2.982109, 0.002217
-0.878747, 0.002217	 -1.008404, 0.002217	 2.964919, 0.001183
-0.885343, 0.001183	 -1.014681, 0.001183	 2.946695, 0.000149
-0.891927, 0.000149	 -1.020945, 0.000149	 2.927438, -0.000884
-0.898498, -0.000884	 -1.027197, -0.000884	 2.907147, -0.001918
-0.905056, -0.001918	 -1.033436, -0.001918	 2.885822, -0.002951
-0.911603, -0.002951	 -1.039664, -0.002951	 2.863464, -0.003985
-0.918137, -0.003985	 -1.025878, -0.203985	 2.840072, -0.005019
-0.924658, -0.005019	 -1.029683, -0.005019	 2.815646, -0.006052
-0.931167, -0.006052	 -1.035873, -0.006052	 2.790187, -0.007086
-0.937664, -0.007086	 -1.042051, -0.007086	 2.763694, -0.008120
-0.944148, -0.008120	 -1.028216, -0.208120	 2.736168, -0.009153
-0.950620, -0.009153	 -1.031972, -0.009153	 2.707608, -0.010187
-0.957080, -0.010187	 -1.038112, -0.010187	 2.678014, -0.011221
-0.963527, -0.011221	 -1.044240, -0.011221	 2.647387, -0.012254
-0.969962, -0.012254	 -1.030355, -0.212254	 2.615726, -0.013288
-0.976384, -0.013288	 -1.034061, -0.013288	 2.583031, -0.014321
-0.982794, -0.014321	 -1.040152, -0.014321	 2.549303, -0.015355
-0.989192, -0.015355	 -1.026231, -0.215355	 2.514541, -0.016389
-0.995577, -0.016389	 -1.029899, -0.016389	 2.478745, -0.017422
-1.001950, -0.017422	 -1.035953, -0.017422	 2.441916, -0.018456
-1.008310, -0.018456	 -1.041994, -0.018456	 2.404053, -0.019490
-1.014658, -0.019490	 -1.028023, -0.219490	 2.365157, -0.020523
-1.020994, -0.020523	 -1.031643, -0.020523	 2.325227, -0.021557
-1.027317, -0.021557	 -1.037647, -0.021557	 2.284263, -0.022591
-1.033628, -0.022591	 -1.043638, -0.022591	 2.242266, -0.023624
-1.039927, -0.023624	 -1.029618, -0.223624	 2.199235, -0.024658
-1.046213, -0.024658	 -1.033187, -0.024658	 2.155170, -0.025691
-1.052487, -0.025691	 -1.039142, -0.025691	 2.110072, -0.026725
-1.058748, -0.026725	 -1.025084, -0.226725	 2.063940, -0.027759
-1.064997, -0.027759	 -1.028617, -0.027759	 2.036775, 0.071208
-1.071233, 0.071208	 -1.034534, 0.071208	 2.088576, 0.070174
-1.078656, 0.070174	 -1.041637, 0.070174	 2.139343, 0.069140
-1.086067, 0.069140	 -1.028729, -0.130860	 2.189077, 0.068107
-1.093465, 0.068107	 -1.033410, 0.068107	 2.237777, 0.067073
-1.100850, 0.067073	 -1.040477, 0.067073	 2.285443, 0.066039
-1.108223, 0.066039	 -1.027531, -0.133961	 2.332076, 0.065006
-1.115584, 0.065006	 -1.032175, 0.065006	 2.377675, 0.063972
-1.122933, 0.063972	 -1.039204, 0.063972	 2.422240, 0.062939
-1.130269, 0.062939	 -1.026221, -0.137061	 2.465772, 0.061905
-1.137592, 0.061905	 -1.030828, 0.061905	 2.508270, 0.060871
-1.144904, 0.060871	 -1.037820, 0.060871	 2.549735, 0.059838
-1.152202, 0.059838	 -1.024800, -0.140162	 2.590165, 0.058804
-1.159489, 0.058804	 -1.029370, 0.058804	 2.629563, 0.057770
-1.166763, 0.057770	 -1.036325, 0.057770	 2.667926, 0.056737
-1.174025, 0.056737	 -1.043268, 0.056737	 2.705256, 0.055703
-1.181274, 0.055703	 -1.030198, -0.144297	 2.741553, 0.054670
-1.188511, 0.054670	 -1.034718, 0.054670	 2.776815, 0.053636
-1.195736, 0.053636	 -1.041624, 0.053636	 2.811044, 0.052602
-1.202948, 0.052602	 -1.028517, -0.147398	 2.844240, 0.051569
-1.210148, 0.051569	 -1.033000, 0.051569	 2.876402, 0.050535
-1.217335, 0.050535	 -1.039868, 0.050535	 2.907530, 0.049501
-1.204510, -0.150499	 -1.026724, -0.350499	 2.937624, 0.048468
-1.209275, 0.048468	 -1.028773, 0.048468	 2.966685, 0.047434
-1.216425, 0.047434	 -1.035604, 0.047434	 2.994713, 0.046400
-1.203563, -0.153600	 -1.042422, -0.153600	 3.021706, 0.045367
-1.208291, 0.045367	 -1.026832, -0.154633	 3.047666, 0.044333
-1.215404, 0.044333	 -1.031228, 0.044333	 3.052593, -0.056700
-1.202505, -0.256700	 -1.038010, -0.256700	 2.976485, -0.057734
-1.205998, -0.057734	 -1.041183, -0.057734	 2.899345, -0.058768
-1.211875, -0.058768	 -1.026741, -0.258768	 2.821170, -0.059801
-1.217740, -0.059801	 -1.029889, -0.059801	 2.741962, -0.060835
-1.203592, -0.260835	 -1.035423, -0.260835	 2.661720, -0.061869
-1.207035, -0.061869	 -1.038546, -0.061869	 2.580445, -0.062902
-1.212863, -0.062902	 -1.044055, -0.062902	 2.498136, -0.063936
-1.218678, -0.063936	 -1.029551, -0.263936	 2.414793, -0.064970
-1.204481, -0.264970	 -1.032638, -0.264970	 2.330417, -0.066003
-1.207874, -0.066003	 -1.035712, -0.066003	 2.245007, -0.067037
-1.213652, -0.067037	 -1.041171, -0.067037	 2.158563, -0.068070
-1.219418, -0.068070	 -1.026617, -0.268070	 2.071086, -0.069104
-1.205172, -0.269104	 -1.029654, -0.269104	 2.002575, 0.029862
-1.208516, 0.029862	 -1.032679, 0.029862	 2.033031, 0.128829
-1.215443, 0.128829	 -1.039287, 0.128829	 2.142453, 0.127795
-1.203556, -0.072205	 -1.027081, -0.272205	 2.250841, 0.126761
-1.209260, 0.126761	 -1.030069, 0.126761	 2.358196, 0.125728
-1.217349, 0.125728	 -1.037838, 0.125728	 2.464517, 0.124694
-1.205425, -0.075306	 -1.025595, -0.275306	 2.569804, 0.123660
-1.211091, 0.123660	 -1.028545, 0.123660	 2.674058, 0.122627
-1.219143, 0.122627	 -1.036278, 0.122627	 2.777278, 0.121593
-1.207182, -0.078407	 -1.043997, -0.078407	 2.879464, 0.120560
-1.212812, 0.120560	 -1.029308, -0.079440	 2.980617, 0.119526
-1.220826, 0.119526	 -1.034606, 0.119526	 3.060736, 0.018492
-1.208828, -0.181508	 -1.042288, -0.181508	 3.059822, 0.017459
-1.213222, 0.017459	 -1.026363, -0.182541	 3.057873, 0.016425
-1.220000, 0.016425	 -1.030425, 0.016425	 3.054892, 0.015391
-1.206766, -0.184609	 -1.036872, -0.184609	 3.050876, 0.014358
-1.211123, 0.014358	 -1.040909, 0.014358	 3.045827, 0.013324
-1.217864, 0.013324	 -1.027332, -0.186676	 3.039745, 0.012291
-1.204593, -0.187709	 -1.031344, -0.187709	 3.032629, 0.011257
-1.208913, 0.011257	 -1.035344, 0.011257	 3.024479, 0.010223
-1.215617, 0.010223	 -1.041729, 0.010223	 3.015295, 0.009190
-1.202309, -0.190810	 -1.028102, -0.390810	 3.005078, 0.008156
-1.206591, 0.008156	 -1.029668, 0.008156	 2.993827, 0.007122
-1.213258, 0.007122	 -1.036016, 0.007122	 2.981543, 0.006089
-1.219913, 0.006089	 -1.042351, 0.006089	 2.968225, 0.005055
-1.206555, -0.194945	 -1.028674, -0.394945	 2.953873, 0.004021
-1.210787, 0.004021	 -1.030190, 0.004021	 2.938488, 0.002988
-1.217405, 0.002988	 -1.036489, 0.002988	 2.922069, 0.001954
-1.204010, -0.198046	 -1.042774, -0.198046	 2.904616, 0.000921
-1.208205, 0.000921	 -1.026651, -0.199079	 2.886130, -0.000113
-1.214786, -0.000113	 -1.030515, -0.000113	 2.866610, -0.001147
-1.221354, -0.001147	 -1.036763, -0.001147	 2.846056, -0.002180
-1.207909, -0.202180	 -1.043000, -0.202180	 2.824469, -0.003214
-1.212055, -0.003214	 -1.026827, -0.203214	 2.801848, -0.004248
-1.218586, -0.004248	 -1.030641, -0.004248	 2.778194, -0.005281
-1.205104, -0.205281	 -1.036840, -0.205281	 2.753506, -0.006315
-1.209213, -0.006315	 -1.040630, -0.006315	 2.727784, -0.007349
-1.215707, -0.007349	 -1.026804, -0.207349	 2.701029, -0.008382
-1.202188, -0.208382	 -1.030569, -0.208382	 2.673240, -0.009416
-1.206259, -0.009416	 -1.034321, -0.009416	 2.644417, -0.010449
-1.212716, -0.010449	 -1.040458, -0.010449	 2.614561, -0.011483
-1.219160, -0.011483	 -1.026583, -0.211483	 2.583671, -0.012517
-1.205591, -0.212517	 -1.030298, -0.212517	 2.551748, -0.013550
-1.209613, -0.013550	 -1.034001, -0.013550	 2.518791, -0.014584
-1.216020, -0.014584	 -1.040089, -0.014584	 2.484800, -0.015618
-1.202415, -0.215618	 -1.026164, -0.415618	 2.449775, -0.016651
-1.206400, -0.016651	 -1.027433, -0.016651	 2.413718, -0.017685
-1.212770, -0.017685	 -1.033483, -0.017685	 2.376626, -0.018718
-1.219127, -0.018718	 -1.039521, -0.018718	 2.338500, -0.019752
-1.205472, -0.219752	 -1.025547, -0.419752	 2.299342, -0.020786
-1.209407, -0.020786	 -1.026766, -0.020786	 2.259149, -0.021819
-1.215727, -0.021819	 -1.032767, -0.021819	 2.217923, -0.022853
-1.222035, -0.022853	 -1.038755, -0.022853	 2.175663, -0.023887
-1.208330, -0.223887	 -1.024732, -0.423887	 2.132370, -0.024920
-1.212216, -0.024920	 -1.025901, -0.024920	 2.088042, -0.025954
-1.218487, -0.025954	 -1.031852, -0.025954	 2.062682, 0.073012
-1.204745, -0.126988	 -1.037791, -0.126988	 2.116287, 0.071979
-1.209792, 0.071979	 -1.042519, 0.071979	 2.168859, 0.070945
-1.217224, 0.070945	 -1.029632, -0.129055	 2.220398, 0.069912
-1.204643, -0.130088	 -1.034335, -0.130088	 2.270902, 0.068878
-1.209653, 0.068878	 -1.039026, 0.068878	 2.320374, 0.067844
-1.217048, 0.067844	 -1.026102, -0.132156	 2.368811, 0.066811
-1.204431, -0.133189	 -1.030768, -0.133189	 2.416215, 0.065777
-1.209404, 0.065777	 -1.035421, 0.065777	 2.462585, 0.064743
-1.216761, 0.064743	 -1.042460, 0.064743	 2.507921, 0.063710
-1.204107, -0.136290	 -1.029486, -0.336290	 2.552224, 0.062676
-1.209042, 0.062676	 -1.031705, 0.062676	 2.595494, 0.061642
-1.216363, 0.061642	 -1.038707, 0.061642	 2.637729, 0.060609
-1.203671, -0.139391	 -1.025696, -0.339391	 2.678931, 0.059575
-1.208570, 0.059575	 -1.027878, 0.059575	 2.719100, 0.058542
-1.215853, 0.058542	 -1.034842, 0.058542	 2.758235, 0.057508
-1.203124, -0.142492	 -1.041793, -0.142492	 2.796336, 0.056474
-1.207985, 0.056474	 -1.026336, -0.143526	 2.833403, 0.055441
-1.215231, 0.055441	 -1.030865, 0.055441	 2.869437, 0.054407
-1.202465, -0.145593	 -1.037780, -0.145593	 2.904437, 0.053373
-1.207289, 0.053373	 -1.042285, 0.053373	 2.938404, 0.052340
-1.214498, 0.052340	 -1.029175, -0.147660	 2.971337, 0.051306
-1.221695, 0.051306	 -1.033655, 0.051306	 3.003236, 0.050272
-1.208879, -0.149728	 -1.040520, -0.149728	 3.034102, 0.049239
-1.213654, 0.049239	 -1.024976, -0.150761	 3.043934, -0.051795
-1.220814, -0.051795	 -1.029419, -0.051795	 2.972732, -0.052828
-1.206762, -0.252828	 -1.035048, -0.252828	 2.900497, -0.053862
-1.210301, -0.053862	 -1.038268, -0.053862	 2.827228, -0.054896
-1.216224, -0.054896	 -1.043872, -0.054896	 2.752926, -0.055929
-1.202136, -0.255929	 -1.029464, -0.455929	 2.677590, -0.056963
-1.205637, -0.056963	 -1.030250, -0.056963	 2.601220, -0.057997
-1.211524, -0.057997	 -1.035817, -0.057997	 2.523817, -0.059030
-1.217398, -0.059030	 -1.041372, -0.059030	 2.445379, -0.060064
-1.203260, -0.260064	 -1.026914, -0.460064	 2.365909, -0.061097
-1.206712, -0.061097	 -1.027650, -0.061097	 2.285405, -0.062131
-1.212549, -0.062131	 -1.033168, -0.062131	 2.203867, -0.063165
-1.218374, -0.063165	 -1.038673, -0.063165	 2.121295, -0.064198
-1.204186, -0.264198	 -1.044166, -0.264198	 2.057690, 0.034768
-1.207588, 0.034768	 -1.027249, -0.165232	 2.073051, 0.033734
-1.214574, 0.033734	 -1.031519, 0.033734	 2.087379, 0.032701
-1.221548, 0.032701	 -1.038173, 0.032701	 2.100672, 0.031667
-1.208509, -0.168333	 -1.024815, -0.368333	 2.112933, 0.030633
-1.213061, 0.030633	 -1.026651, 0.030633	 2.124159, 0.029600
-1.219997, 0.029600	 -1.033268, 0.029600	 2.134352, 0.028566
-1.206921, -0.171434	 -1.039873, -0.171434	 2.143512, 0.027533
-1.211436, 0.027533	 -1.044068, 0.027533	 2.151638, 0.026499
-1.218335, 0.026499	 -1.030648, -0.173501	 2.158730, 0.025465
-1.205222, -0.174535	 -1.034819, -0.174535	 2.164788, 0.024432
-1.209699, 0.024432	 -1.038977, 0.024432	 2.169813, 0.023398
-1.216561, 0.023398	 -1.025520, -0.176602	 2.173804, 0.022364
-1.203411, -0.177636	 -1.029653, -0.177636	 2.176762, 0.021331
-1.207851, 0.021331	 -1.033774, 0.021331	 2.178686, 0.020297
-1.214676, 0.020297	 -1.040280, 0.020297	 2.179576, 0.019263
